INDEX,YEAR,MN,DT,HR,SLP,MSLP,DBT,WBT,DPT,RH,DD,FFF,RF,EVP
43057,2012,1,10,24,1014.4,1015.6,27.0,18.4,13.4,043,07,004,0.0,   
43057,2012,1,11,24,1015.0,1016.2,27.6,17.6,11.5,037,05,010,0.0,   
43057,2012,1,12,24,1014.8,1016.0,29.0,18.6,12.6,036,07,006,0.0,   
43057,2012,1,13,24,1014.9,1016.1,28.4,17.2,10.2,032,05,006,0.0,   
43057,2012,1,14,24,1014.4,1015.6,29.4,18.0,11.2,033,07,004,0.0,   
43057,2012,1,15,24,1012.3,1013.5,27.2,20.0,16.2,051,11,004,0.0,   
43057,2012,1,16,24,1012.0,1013.2,26.2,19.8,16.4,055,09,004,0.0,   
43057,2012,1,17,24,1011.2,1012.4,26.0,21.8,19.5,067,29,006,0.0,   
43057,2012,1,18,24,1011.7,1012.9,26.4,18.2,13.4,045,07,006,0.0,   
43057,2012,1,19,24,1012.0,1013.2,24.4,18.8,15.7,058,11,004,0.0,   
43057,2012,1,20,24,1013.6,1014.8,26.4,16.8,10.7,038,29,004,0.0,   
43057,2012,1,21,24,1011.0,1012.2,28.0,19.6,15.0,045,05,006,0.0,   
43057,2012,1,22,24,1013.2,1014.4,26.2,22.0,19.7,068,16,002,0.0,   
43057,2012,1,23,24,1013.4,1014.6,27.0,19.8,16.0,051,11,006,0.0,   
43057,2012,1,24,24,1012.4,1013.6,27.0,21.0,18.0,058,11,004,0.0,   
43057,2012,1,25,24,1012.0,1013.2,26.4,19.6,16.0,052,29,006,0.0,   
43057,2012,1,26,24,1014.0,1015.2,27.4,21.6,18.3,058,11,004,0.0,   
43057,2012,1,27,24,1012.1,1013.3,27.8,18.8,13.7,042,00,000,0.0,   
43057,2012,1,28,24,1012.7,1013.9,25.6,18.8,15.0,052,00,000,0.0,   
43057,2012,1,29,24,1013.3,1014.5,26.0,14.8,6.9,030,34,004,0.0,   
43057,2012,1,30,24,1012.2,1013.4,25.4,19.0,15.5,054,00,000,0.0,   
43057,2012,1,31,24,1013.7,1014.9,26.0,20.6,17.4,059,34,004,0.0,   
43057,2012,1,1,48,1009.0,1010.2,24.2,19.2,16.5,062,32,019,0.0,012
43057,2012,1,2,48,1009.0,1010.2,25.8,20.8,17.9,062,34,006,0.0,008
43057,2012,1,3,48,1009.0,1010.2,26.2,22.6,21.0,072,32,010,0.0,008
43057,2012,1,4,48,1009.2,1010.4,25.0,21.0,18.7,068,34,006,0.0,008
43057,2012,1,6,48,1011.0,1012.2,25.2,20.0,16.8,060,32,010,0.0,010
43057,2012,1,7,48,1012.6,1013.8,25.0,20.6,18.0,065,34,004,0.0,012
43057,2012,1,8,48,1012.6,1013.8,24.4,15.8,10.1,041,32,014,0.0,012
43057,2012,1,9,48,1011.7,1012.9,24.0,17.4,13.5,052,34,006,0.0,012
43057,2012,1,10,48,1010.7,1011.9,24.4,19.4,16.8,062,32,006,0.0,010
43057,2012,1,11,48,1012.0,1013.2,25.0,19.4,16.4,059,34,008,0.0,012
43057,2012,1,12,48,1011.0,1012.2,25.2,20.1,17.5,062,34,008,0.0,014
43057,2012,1,13,48,1011.6,1012.8,25.4,21.0,18.5,066,32,006,0.0,020
43057,2012,1,14,48,1010.3,1011.5,26.4,21.2,18.2,061,29,006,0.0,010
43057,2012,1,15,48,1009.0,1010.2,25.4,20.6,17.8,063,32,006,0.0,012
43057,2012,1,16,48,1008.0,1009.2,25.0,21.4,19.4,071,29,004,0.0,008
43057,2012,1,17,48,1007.8,1009.0,24.4,21.0,19.1,072,32,010,0.0,014
43057,2012,1,18,48,1008.0,1009.2,23.8,17.2,13.3,051,34,004,0.0,008
43057,2012,1,19,48,1009.0,1010.2,24.2,18.4,15.2,057,02,006,0.0,012
43057,2012,1,20,48,1009.8,1011.0,24.0,16.6,12.0,047,32,008,0.0,010
43057,2012,1,21,48,1009.2,1010.4,26.0,19.8,16.5,056,29,004,0.0,010
43057,2012,1,23,48,1010.1,1011.3,25.0,19.6,16.8,060,29,004,0.0,014
43057,2012,1,24,48,1008.7,1009.9,26.0,22.0,19.9,069,32,010,0.0,008
43057,2012,1,25,48,1010.4,1011.6,25.0,21.4,19.4,071,29,008,0.0,014
43057,2012,1,26,48,1010.6,1011.8,25.0,18.0,14.0,050,32,008,0.0,010
43057,2012,1,27,48,1009.7,1010.9,24.0,20.6,18.7,072,34,014,0.0,010
43057,2012,1,28,48,1009.7,1010.9,24.4,17.0,12.5,047,34,010,0.0,010
43057,2012,1,29,48,1010.3,1011.5,23.4,15.0,9.2,041,34,008,0.0,016
43057,2012,1,30,48,1010.0,1011.2,25.0,20.6,18.0,065,34,006,0.0,008
43057,2012,1,31,48,1010.6,1011.8,25.4,21.4,19.2,068,34,010,0.0,014
43057,2012,2,1,12,1013.5,1014.7,21.4,18.6,16.8,075,00,000,0.0,006
43057,2012,2,2,12,1013.7,1014.9,22.4,18.6,16.1,068,07,002,0.0,006
43057,2012,2,3,12,1014.1,1015.3,23.2,20.6,19.1,078,00,000,0.0,011
43057,2012,2,4,12,1013.1,1014.3,22.4,19.8,18.3,077,00,000,0.0,008
43057,2012,2,5,12,1012.8,1014.0,21.4,18.8,17.2,077,00,000,0.0,010
43057,2012,2,6,12,1012.2,1013.4,20.8,19.2,18.2,085,07,004,0.0,010
43057,2012,2,7,12,1011.4,1012.6,21.4,16.0,12.6,057,00,000,0.0,010
43057,2012,2,8,12,1014.0,1015.2,17.4,10.0,3.3,039,34,004,0.0,010
43057,2012,2,9,12,1012.7,1013.7,16.0,9.0,2.2,040,00,000,0.0,010
43057,2012,2,10,12,1010.6,1011.5,18.4,12.6,8.2,051,02,004,0.0,006
43057,2012,2,12,12,1011.4,1012.6,20.0,19.8,19.7,098,00,000,0.0,006
43057,2012,2,13,12,1012.8,1014.0,19.8,19.4,19.2,096,00,000,0.0,006
43057,2012,2,14,12,1012.5,1013.7,21.0,20.0,19.4,091,00,000,0.0,006
43057,2012,2,15,12,1012.0,1013.2,22.0,19.0,17.1,074,34,006,0.0,008
43057,2012,2,16,12,1011.5,1012.2,19.4,16.8,15.0,076,00,000,0.0,007
43057,2012,2,17,12,1010.4,1011.6,19.8,14.0,10.0,053,34,004,0.0,010
43057,2012,2,18,12,1011.0,1012.2,20.4,18.4,17.1,082,00,000,0.0,010
43057,2012,2,19,12,1011.6,1012.8,22.4,20.2,18.9,081,00,000,0.0,006
43057,2012,2,20,12,1011.2,1012.4,23.4,22.0,21.3,088,07,004,0.0,014
43057,2012,2,21,12,1010.3,1011.5,23.0,22.0,21.5,091,00,000,0.0,010
43057,2012,2,22,12,1009.0,1010.2,23.0,21.8,21.2,089,00,000,0.0,016
43057,2012,2,23,12,1009.8,1011.0,22.4,21.0,20.2,088,00,000,0.0,010
43057,2012,2,24,12,1009.8,1011.0,22.2,21.5,21.1,094,00,000,0.0,014
43057,2012,2,25,12,1007.9,1009.1,22.0,19.6,18.2,079,00,000,0.0,010
43057,2012,2,26,12,1008.2,1009.4,20.8,17.0,14.8,068,00,000,0.0,010
43057,2012,2,27,12,1008.1,1009.3,22.0,21.6,21.4,096,00,000,0.0,008
43057,2012,2,28,12,1007.7,1008.9,22.2,22.0,21.9,098,00,000,0.0,008
43057,2012,2,29,12,1007.7,1008.9,22.0,21.6,21.4,096,14,004,0.0,008
43057,2012,2,1,24,1013.8,1015.0,29.4,21.0,16.7,046,00,000,0.0,   
43057,2012,2,2,24,1014.4,1015.6,30.4,20.6,15.4,040,11,005,0.0,   
43057,2012,2,3,24,1014.6,1015.8,31.0,19.4,12.9,033,16,005,0.0,   
43057,2012,2,4,24,1013.2,1014.4,29.4,20.6,16.0,044,00,000,0.0,   
43057,2012,2,5,24,1013.6,1014.8,28.0,21.4,18.1,055,00,000,0.0,   
43057,2012,2,6,24,1012.5,1013.7,26.6,21.0,18.2,060,07,010,0.0,   
43057,2012,2,7,24,1012.3,1013.5,26.6,18.0,12.9,043,34,008,0.0,   
43057,2012,2,8,24,1014.2,1015.4,23.8,13.0,4.6,029,34,010,0.0,   
43057,2012,2,9,24,1013.3,1014.5,25.4,14.4,6.5,030,11,004,0.0,   
43057,2012,2,10,24,1011.5,1012.3,28.8,17.6,10.8,033,07,002,0.0,   
43057,2012,2,11,24,1010.3,1012.1,29.2,20.4,15.7,044,11,006,0.0,   
43057,2012,2,12,24,1011.8,1013.0,27.0,23.2,21.3,071,34,002,0.0,   
43057,2012,2,13,24,1013.2,1014.4,25.4,20.6,17.8,063,34,004,0.0,   
43057,2012,2,14,24,1013.2,1014.4,26.0,20.8,18.2,062,34,008,0.0,   
43057,2012,2,15,24,1012.4,1013.6,27.6,20.2,16.3,050,07,004,0.0,   
43057,2012,2,16,24,1011.7,1012.4,27.2,18.0,12.5,040,11,006,0.0,   
43057,2012,2,17,24,1011.5,1012.7,26.8,17.4,11.7,039,11,004,0.0,   
43057,2012,2,18,24,1011.5,1012.7,30.0,20.7,15.8,042,09,002,0.0,   
43057,2012,2,19,24,1011.8,1013.0,32.0,20.6,14.5,035,09,002,0.0,   
43057,2012,2,20,24,1011.5,1012.7,33.0,21.0,14.7,033,07,002,0.0,   
43057,2012,2,21,24,1010.5,1011.7,33.4,21.8,15.9,035,11,002,0.0,   
43057,2012,2,22,24,1009.6,1010.8,30.6,22.4,18.4,048,00,000,0.0,   
43057,2012,2,23,24,1010.5,1011.7,30.0,21.6,17.4,047,00,000,0.0,   
43057,2012,2,24,24,1010.2,1011.4,28.4,21.0,17.2,051,34,010,0.0,   
43057,2012,2,25,24,1008.7,1009.9,30.0,21.2,16.7,045,00,000,0.0,   
43057,2012,2,26,24,1008.4,1009.6,31.6,20.0,13.6,034,25,004,0.0,   
43057,2012,2,27,24,1008.5,1009.7,31.0,20.6,15.1,038,00,000,0.0,   
43057,2012,2,29,24,1008.5,1009.7,27.8,23.8,21.9,070,29,004,0.0,   
43057,2012,2,1,48,1010.4,1011.6,26.0,21.6,19.2,066,34,006,0.0,012
43057,2012,2,2,48,1010.5,1011.7,27.0,22.8,20.6,068,32,008,0.0,008
43057,2012,2,3,48,1010.4,1011.6,27.4,20.8,17.5,054,29,010,0.0,014
43057,2012,2,4,48,1009.5,1010.7,25.6,19.8,16.8,058,34,010,0.0,014
43057,2012,2,5,48,1010.1,1011.3,25.0,22.2,20.7,077,34,010,0.0,012
43057,2012,2,6,48,1009.4,1011.1,24.8,19.4,16.5,060,32,010,0.0,014
43057,2012,2,7,48,1010.3,1011.5,24.0,16.6,12.0,047,34,020,0.0,018
43057,2012,2,8,48,1010.9,1012.1,22.4,14.8,9.6,044,32,008,0.0,016
43057,2012,2,9,48,1008.9,1010.1,23.2,16.0,11.4,047,34,010,0.0,014
43057,2012,2,10,48,1008.0,1009.2,24.0,18.0,14.6,055,34,010,0.0,008
43057,2012,2,11,48,1008.2,1009.4,26.4,22.2,20.0,068,29,006,0.0,012
43057,2012,2,12,48,1008.2,1009.4,25.4,21.4,19.2,068,34,006,0.0,010
43057,2012,2,13,48,1010.0,1011.2,24.6,21.6,20.0,075,34,006,0.0,008
43057,2012,2,14,48,1010.0,1011.2,25.4,20.2,17.1,060,34,010,0.0,014
43057,2012,2,15,48,1009.3,1010.5,24.8,19.6,16.9,061,34,004,0.0,010
43057,2012,2,16,48,1009.0,1010.2,24.4,17.0,12.5,047,34,004,0.0,020
43057,2012,2,17,48,1008.3,1009.5,25.6,20.6,18.1,063,34,004,0.0,016
43057,2012,2,18,48,1008.5,1009.7,26.8,22.6,20.4,068,34,008,0.0,014
43057,2012,2,19,48,1008.5,1009.7,28.2,21.0,17.4,052,34,006,0.0,014
43057,2012,2,20,48,1007.3,1008.5,29.0,21.2,17.3,049,34,006,0.0,018
43057,2012,2,21,48,1006.2,1007.4,30.0,18.8,12.3,034,34,010,0.0,015
43057,2012,2,22,48,1006.4,1007.6,28.4,20.6,16.6,048,34,006,0.0,015
43057,2012,2,23,48,1006.4,1007.6,27.0,22.2,19.6,064,34,010,0.0,015
43057,2012,2,24,48,1006.3,1007.5,26.0,21.4,19.2,066,34,014,0.0,018
43057,2012,2,25,48,1005.5,1006.7,27.0,20.7,17.5,056,34,010,0.0,018
43057,2012,2,26,48,1004.7,1005.9,27.2,21.0,17.4,055,32,010,0.0,020
43057,2012,2,27,48,1005.5,1006.7,27.4,22.2,19.4,062,34,006,0.0,014
43057,2012,2,28,48,1005.4,1006.6,26.4,22.6,20.6,071,34,006,0.0,014
43057,2012,2,29,48,1006.0,1007.2,26.0,21.0,18.1,062,29,004,0.0,014
43057,2012,3,1,12,1009.2,1010.4,20.0,18.0,16.7,081,00,000,0.0,010
43057,2012,3,2,12,1009.4,1010.6,21.2,19.2,18.0,082,00,000,0.0,009
43057,2012,3,3,12,1009.6,1010.8,23.0,21.2,20.2,084,00,000,0.0,014
43057,2012,3,4,12,1010.0,1011.2,22.8,20.6,19.4,081,00,000,0.0,012
43057,2012,3,5,12,1009.2,1010.4,23.2,19.0,16.8,067,00,000,0.0,014
43057,2012,3,6,12,1009.5,1010.7,23.8,22.8,22.3,091,00,000,0.0,012
43057,2012,3,7,12,1008.8,1010.0,23.2,21.4,20.4,084,14,006,0.0,012
43057,2012,3,8,12,1010.0,1011.2,23.0,20.6,19.2,079,00,000,0.0,014
43057,2012,3,9,12,1010.3,1011.5,22.4,19.4,17.6,074,00,000,0.0,016
43057,2012,3,10,12,1008.0,1009.2,21.0,13.6,8.2,044,00,000,0.0,014
43057,2012,3,11,12,1007.7,1008.9,22.8,21.8,21.3,091,00,000,0.0,014
43057,2012,3,12,12,1011.2,1012.4,22.2,21.6,21.3,094,00,000,0.0,012
43057,2012,3,13,12,1012.6,1013.8,23.0,18.8,16.6,067,02,004,0.0,012
43057,2012,3,14,12,1012.0,1013.2,24.6,18.6,15.3,056,00,000,0.0,014
43057,2012,3,15,12,1010.7,1011.9,23.4,22.0,21.3,088,00,000,0.0,016
43057,2012,3,16,12,1011.4,1012.6,24.2,22.2,21.2,083,00,000,0.0,014
43057,2012,3,17,12,1011.3,1012.5,23.4,22.8,22.5,095,00,000,0.0,016
43057,2012,3,18,12,1011.5,1012.7,24.2,22.6,21.8,086,00,000,0.0,016
43057,2012,3,19,12,1012.1,1013.3,24.4,22.2,21.1,082,00,000,0.0,014
43057,2012,3,20,12,1010.6,1011.8,24.4,23.4,22.9,091,34,002,0.0,014
43057,2012,3,21,12,1009.8,1011.0,25.6,21.0,18.4,064,32,006,0.0,020
43057,2012,3,22,12,1010.2,1011.4,25.0,20.8,18.4,067,34,004,0.0,014
43057,2012,3,23,12,1010.7,1011.9,25.4,23.2,22.1,082,32,002,0.0,014
43057,2012,3,24,12,1011.2,1012.4,25.4,24.0,23.3,088,00,000,0.0,012
43057,2012,3,25,12,1010.2,1011.4,25.8,25.0,24.6,093,00,000,0.0,014
43057,2012,3,26,12,1010.9,1012.1,25.0,24.2,23.8,093,00,000,0.0,016
43057,2012,3,27,12,1011.1,1012.3,25.0,24.0,23.5,092,11,006,0.0,012
43057,2012,3,28,12,1012.3,1013.5,25.4,23.8,23.0,087,00,000,0.0,012
43057,2012,3,29,12,1012.2,1013.4,26.0,25.0,24.6,092,11,008,0.0,014
43057,2012,3,30,12,1011.3,1012.5,26.0,24.8,24.3,090,00,000,0.0,012
43057,2012,3,31,12,1011.6,1012.8,27.0,25.6,25.0,089,09,004,0.0,012
43057,2012,3,1,24,1010.2,1011.4,27.6,16.6,9.5,032,07,004,0.0,   
43057,2012,3,2,24,1010.2,1011.4,27.0,21.0,18.0,058,00,000,0.0,   
43057,2012,3,3,24,1010.2,1011.4,28.0,22.2,19.0,058,00,000,0.0,   
43057,2012,3,4,24,1010.5,1011.7,29.0,21.4,17.6,050,14,002,0.0,   
43057,2012,3,5,24,1009.9,1011.1,31.0,21.2,16.1,041,00,000,0.0,   
43057,2012,3,6,24,1010.7,1011.9,27.6,23.8,22.0,071,34,006,0.0,   
43057,2012,3,7,24,1009.7,1010.9,26.4,21.0,18.3,061,00,000,0.0,   
43057,2012,3,8,24,1010.8,1012.0,26.0,20.8,18.2,062,00,000,0.0,   
43057,2012,3,9,24,1010.4,1011.6,27.2,18.8,14.0,044,00,000,0.0,   
43057,2012,3,10,24,1008.2,1009.4,29.4,17.0,9.2,028,00,000,0.0,   
43057,2012,3,11,24,1008.5,1009.7,27.6,22.2,19.3,060,34,006,0.0,   
43057,2012,3,12,24,1012.4,1013.6,28.0,21.2,17.8,054,00,000,0.0,   
43057,2012,3,13,24,1013.0,1014.2,30.4,18.8,12.1,033,00,000,0.0,   
43057,2012,3,14,24,1012.5,1013.7,34.4,19.2,10.6,023,00,000,0.0,   
43057,2012,3,15,24,1010.7,1011.9,29.2,24.8,22.8,068,34,008,0.0,   
43057,2012,3,16,24,1012.0,1013.2,30.0,21.4,17.0,046,32,006,0.0,   
43057,2012,3,17,24,1011.7,1012.9,28.6,23.2,20.4,061,32,008,0.0,   
43057,2012,3,18,24,1011.9,1013.1,31.0,22.6,17.9,046,00,000,0.0,   
43057,2012,3,19,24,1012.4,1013.6,29.8,26.0,24.4,073,00,000,0.0,   
43057,2012,3,20,24,1011.5,1012.7,31.0,24.6,21.5,057,34,004,0.0,   
43057,2012,3,21,24,1010.4,1011.6,32.0,23.0,18.1,044,32,006,0.0,   
43057,2012,3,22,24,1011.0,1012.2,29.4,23.0,19.6,056,34,008,0.0,   
43057,2012,3,23,24,1011.3,1012.5,29.8,25.2,23.1,067,34,004,0.0,   
43057,2012,3,24,24,1011.1,1012.3,32.2,25.0,21.6,054,00,000,0.0,   
43057,2012,3,25,24,1010.5,1011.7,34.4,20.2,12.5,027,07,002,0.0,   
43057,2012,3,26,24,1011.0,1012.2,30.0,27.0,25.8,078,00,000,0.0,   
43057,2012,3,27,24,1011.8,1013.0,30.0,25.2,23.0,066,29,006,0.0,   
43057,2012,3,28,24,1012.7,1013.9,32.0,26.0,23.3,060,00,000,0.0,   
43057,2012,3,29,24,1012.5,1013.7,30.4,25.8,23.9,068,25,004,0.0,   
43057,2012,3,30,24,1011.6,1012.8,31.0,26.4,24.4,068,00,000,0.0,   
43057,2012,3,31,24,1011.9,1013.1,31.0,26.8,25.1,071,09,004,0.0,   
43057,2012,3,1,48,1007.1,1008.3,25.0,20.2,17.8,064,34,014,0.0,010
43057,2012,3,2,48,1006.9,1008.1,25.4,19.0,15.5,054,32,010,0.0,018
43057,2012,3,3,48,1006.8,1008.0,26.0,22.8,21.2,075,34,008,0.0,014
43057,2012,3,4,48,1006.1,1007.3,27.0,24.4,23.2,080,34,008,0.0,016
43057,2012,3,5,48,1006.4,1007.6,28.4,19.8,15.1,044,34,006,0.0,016
43057,2012,3,6,48,1007.2,1008.4,26.4,20.0,16.7,055,34,010,0.0,018
43057,2012,3,7,48,1006.2,1007.4,25.4,20.6,17.8,063,34,006,0.0,020
43057,2012,3,8,48,1008.0,1009.2,25.4,19.4,16.2,056,32,010,0.0,012
43057,2012,3,9,48,1006.0,1007.2,26.0,19.2,15.5,052,32,014,0.0,018
43057,2012,3,10,48,1005.1,1006.9,26.4,20.0,16.7,055,34,006,0.0,016
43057,2012,3,11,48,1006.2,1007.4,25.6,20.4,17.3,060,32,010,0.0,020
43057,2012,3,12,48,1010.2,1011.4,26.4,20.0,16.7,055,34,008,0.0,016
43057,2012,3,13,48,1008.9,1010.9,27.6,20.6,17.0,052,32,030,0.0,024
43057,2012,3,14,48,1008.6,1009.8,30.0,20.6,15.6,042,34,006,0.0,020
43057,2012,3,15,48,1008.0,1009.2,28.4,24.0,21.9,068,34,006,0.0,016
43057,2012,3,16,48,1008.7,1009.9,28.0,24.6,23.0,074,34,008,0.0,016
43057,2012,3,17,48,1008.7,1009.9,28.4,24.0,21.9,068,34,004,0.0,018
43057,2012,3,19,48,1009.0,1010.2,28.0,22.6,19.7,061,34,008,0.0,018
43057,2012,3,20,48,1007.5,1008.7,28.4,23.6,21.2,065,34,008,0.0,020
43057,2012,3,21,48,1007.6,1008.8,28.4,23.0,20.2,061,34,008,0.0,018
43057,2012,3,22,48,1006.8,1008.0,28.4,21.6,18.3,054,32,010,0.0,020
43057,2012,3,23,48,1007.2,1008.4,29.0,22.6,19.2,055,34,010,0.0,020
43057,2012,3,24,48,1007.0,1008.2,30.2,23.0,19.2,052,34,006,0.0,016
43057,2012,3,25,48,1007.3,1008.5,29.0,27.4,26.8,088,23,010,0.0,020
43057,2012,3,26,48,1007.4,1008.6,29.0,24.2,21.9,066,29,004,0.0,020
43057,2012,3,27,48,1008.6,1009.8,28.4,25.2,23.8,076,29,010,0.0,020
43057,2012,3,28,48,1009.5,1010.7,29.4,26.0,24.5,075,29,006,0.0,018
43057,2012,3,29,48,1009.0,1010.2,29.0,27.4,26.8,088,27,004,0.0,010
43057,2012,3,30,48,1008.0,1009.2,29.2,26.6,25.5,081,27,006,0.0,020
43057,2012,3,31,48,1007.4,1008.6,29.0,26.0,24.7,078,29,010,0.0,018
43057,2012,4,1,12,1009.8,1011.0,26.0,25.2,24.9,093,00,000,0.0,012
43057,2012,4,2,12,1010.5,1011.7,27.8,25.6,24.7,083,00,000,0.0,008
43057,2012,4,3,12,1012.5,1013.7,28.0,27.2,26.9,094,11,002,0.0,012
43057,2012,4,4,12,1012.6,1013.8,28.0,26.6,26.0,089,00,000,0.0,008
43057,2012,4,5,12,1011.0,1012.2,27.4,26.0,25.4,089,11,006,0.0,010
43057,2012,4,6,12,1010.0,1011.2,27.0,26.0,25.6,092,00,000,0.0,016
43057,2012,4,7,12,1008.5,1009.7,27.0,25.8,25.3,090,00,000,0.0,016
43057,2012,4,8,12,1008.4,1009.6,26.4,25.6,25.3,093,00,000,0.0,010
43057,2012,4,9,12,1008.8,1010.0,28.0,26.8,26.3,091,00,000,0.0,012
43057,2012,4,10,12,1009.1,1010.3,28.0,26.0,25.2,085,11,002,0.0,010
43057,2012,4,11,12,1008.4,1009.6,28.4,26.8,26.2,088,00,000,0.0,010
43057,2012,4,12,12,1007.6,1008.8,28.0,26.0,25.2,085,11,002,0.0,012
43057,2012,4,13,12,1008.3,1009.5,28.0,25.4,24.3,080,00,000,0.0,018
43057,2012,4,14,12,1008.8,1010.0,28.0,25.4,24.3,080,00,000,0.0,020
43057,2012,4,15,12,1008.2,1009.4,28.0,24.0,22.1,070,34,002,0.0,012
43057,2012,4,16,12,1008.1,1009.3,29.0,26.8,25.9,083,00,000,0.0,012
43057,2012,4,17,12,1008.0,1009.2,28.0,26.0,25.2,085,00,000,0.0,012
43057,2012,4,18,12,1007.1,1008.3,28.2,25.8,24.8,082,00,000,0.0,012
43057,2012,4,19,12,1008.1,1009.3,28.4,26.2,25.3,083,00,000,0.0,010
43057,2012,4,20,12,1008.3,1009.5,30.0,27.0,25.8,078,00,000,0.0,010
43057,2012,4,21,12,1008.8,1010.0,29.4,24.6,22.3,066,00,000,0.0,020
43057,2012,4,22,12,1006.8,1008.0,30.0,24.2,21.4,060,34,004,0.0,008
43057,2012,4,23,12,1006.7,1007.9,28.4,25.4,24.1,078,00,000,0.0,018
43057,2012,4,24,12,1007.8,1009.0,28.6,25.6,24.3,078,34,004,0.0,018
43057,2012,4,26,12,1008.2,1009.4,28.4,26.0,25.0,082,14,006,0.0,014
43057,2012,4,27,12,1007.7,1008.9,28.6,25.2,23.7,075,00,000,0.0,020
43057,2012,4,28,12,1006.6,1007.8,29.0,26.2,25.0,079,00,000,0.0,020
43057,2012,4,29,12,1006.3,1007.5,28.4,26.0,25.0,082,00,000,0.0,020
43057,2012,4,30,12,1006.5,1007.7,27.6,26.6,26.2,092,00,000,0.0,008
43057,2012,4,1,24,1010.4,1011.6,30.2,26.2,24.5,071,00,000,0.0,   
43057,2012,4,2,24,1010.7,1011.9,31.4,27.6,26.1,074,00,000,0.0,   
43057,2012,4,3,24,1013.0,1014.2,32.4,28.2,26.6,071,25,004,0.0,   
43057,2012,4,4,24,1012.8,1014.0,32.0,27.2,25.2,068,00,000,0.0,   
43057,2012,4,5,24,1011.5,1012.7,32.0,26.8,24.6,065,25,008,0.0,   
43057,2012,4,6,24,1010.0,1011.2,31.4,26.0,23.6,063,00,000,0.0,   
43057,2012,4,7,24,1008.6,1009.8,32.0,26.2,23.7,061,29,004,0.0,   
43057,2012,4,8,24,1007.6,1008.8,30.6,26.0,24.0,068,34,006,0.0,   
43057,2012,4,9,24,1009.4,1010.6,32.0,27.6,25.8,070,00,000,0.0,   
43057,2012,4,10,24,1009.7,1010.9,32.4,27.2,25.1,065,25,004,0.0,   
43057,2012,4,11,24,1009.0,1010.2,32.4,27.0,24.7,064,00,000,0.0,   
43057,2012,4,12,24,1008.5,1009.7,32.0,25.8,23.0,059,25,006,0.0,   
43057,2012,4,13,24,1008.4,1009.6,32.4,26.2,23.5,059,00,000,0.0,   
43057,2012,4,14,24,1009.2,1010.4,32.0,25.0,21.7,055,00,000,0.0,   
43057,2012,4,15,24,1008.6,1009.8,34.0,24.8,20.3,045,27,008,0.0,   
43057,2012,4,16,24,1008.1,1009.3,32.4,28.6,27.2,074,29,010,0.0,   
43057,2012,4,17,24,1007.8,1009.0,31.8,26.0,23.4,061,27,006,0.0,   
43057,2012,4,18,24,1007.4,1008.6,31.6,27.2,25.4,070,29,006,0.0,   
43057,2012,4,19,24,1008.0,1009.2,30.6,27.8,26.7,080,00,000,0.0,   
43057,2012,4,20,24,1008.5,1009.7,34.4,22.4,16.4,034,00,000,0.0,   
43057,2012,4,21,24,1009.0,1010.2,32.4,24.6,20.8,050,00,000,0.0,   
43057,2012,4,23,24,1006.8,1008.0,32.4,23.4,19.2,046,32,006,0.0,   
43057,2012,4,24,24,1008.4,1009.6,31.8,27.6,25.9,071,29,004,0.0,   
43057,2012,4,25,24,1008.4,1009.6,31.8,27.6,25.9,071,29,004,0.0,   
43057,2012,4,26,24,1008.2,1009.4,32.8,27.4,25.2,064,32,008,0.0,   
43057,2012,4,27,24,1007.7,1008.9,32.6,24.4,20.3,048,00,000,0.0,   
43057,2012,4,28,24,1006.7,1007.9,31.4,27.0,25.2,070,00,000,0.0,   
43057,2012,4,29,24,1006.4,1007.6,31.0,26.4,24.4,068,29,010,0.0,   
43057,2012,4,30,24,1006.6,1007.8,32.0,27.0,24.9,066,00,000,0.0,   
43057,2012,4,1,48,1005.9,1007.1,29.8,26.2,24.7,074,32,010,0.0,012
43057,2012,4,2,48,1010.5,1011.7,27.8,25.6,24.7,083,00,000,0.0,016
43057,2012,4,3,48,1009.5,1010.7,30.0,27.6,26.7,083,25,006,0.0,020
43057,2012,4,4,48,1008.5,1009.7,30.0,27.2,26.1,080,29,008,0.0,020
43057,2012,4,5,48,1007.0,1008.2,29.4,26.8,25.7,081,27,006,0.0,020
43057,2012,4,6,48,1006.3,1007.5,30.0,23.8,20.7,057,27,006,0.0,020
43057,2012,4,7,48,1006.5,1007.7,30.0,26.8,25.5,077,29,006,0.0,020
43057,2012,4,8,48,1005.0,1006.2,30.4,27.4,26.2,079,29,008,0.0,020
43057,2012,4,9,48,1006.5,1007.7,30.4,27.2,25.9,077,29,006,0.0,020
43057,2012,4,10,48,1005.8,1007.0,30.0,26.8,25.5,077,29,006,0.0,022
43057,2012,4,11,48,1005.5,1006.7,30.2,26.2,24.5,071,29,004,0.0,020
43057,2012,4,13,48,1005.1,1006.3,29.8,25.0,22.8,066,32,006,0.0,020
43057,2012,4,14,48,1005.8,1007.0,30.0,26.0,24.3,071,29,008,0.0,020
43057,2012,4,15,48,1005.0,1006.2,31.8,26.4,24.1,064,29,008,0.0,024
43057,2012,4,16,48,1004.7,1005.9,31.2,28.0,26.8,077,14,004,0.0,024
43057,2012,4,17,48,1004.4,1005.6,30.0,26.0,24.3,071,29,008,0.0,020
43057,2012,4,19,48,1004.1,1005.3,29.4,28.0,27.5,089,09,008,0.0,020
