INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A,Ch,A,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,DW,P,H,WAT,
43057,2012,07,24,12,1004.5,1005.7,28.8,27.4,26.9,089,35.4,29,004,  ,96,7,4,2,4,0,0,9,9,0,8,5, , ,  ,3.4,   ,  , , ,   ,
43057,2012,07,24,13,1005.8,1007.0,28.4,26.6,25.9,086,33.4,25,004,  ,95,3,2,7,3,0,0,9,9,0,5,4, , ,  ,2.0,   ,  , , ,   ,
43057,2012,07,24,14,1005.0,1006.2,31.4,28.4,27.3,078,36.1,27,004,  ,95,3,2,7,3,0,0,9,9,0,5,4, , ,  ,0.2,   ,  , , ,   ,
43057,2012,07,24,15,1004.7,1005.9,31.4,27.6,26.1,074,33.8,27,006,  ,95,3,2,3,2,0,0,9,9,0,4,5, , ,  ,0.0,   ,  , , ,   ,
43057,2012,07,24,16,1005.8,1007.0,30.4,28.2,27.4,084,36.5,27,004,  ,95,3,2,7,4,0,0,9,9,0,6,5, , ,  ,0.2,   ,  , , ,   ,
43057,2012,07,24,17,1006.1,1007.3,30.6,27.6,26.4,079,34.4,25,008,  ,96,4,3,3,2,1,1,9,9,9,6,5, , ,  ,0.2,   ,  , , ,   ,
43057,2012,07,24,18,1006.1,1007.3,26.4,25.6,25.2,093,32.0,25,010,  ,95,7,4,2,4,0,0,9,9,0,8,4, , ,  ,2.4,   ,  , , ,   ,
43057,2012,07,24,19,1004.5,1005.7,25.8,25.0,24.6,093,30.9,29,006,  ,96,7,3,2,5,0,0,9,9,0,8,5, , ,  ,18.6,   ,  , , ,   ,
43057,2012,07,24,21,1004.1,1005.3,30.0,28.2,27.5,087,36.7,25,010,  ,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,0.2,   ,  , , ,   ,
43057,2012,07,24,22,1004.5,1005.7,29.4,27.8,27.2,088,36.1,29,008,  ,96,8,3,7,3,1,1,9,9,9,7,5, , ,  ,0.0,   ,  , , ,   ,
43057,2012,07,24,23,1002.7,1003.9,30.0,27.8,26.9,084,35.4,27,010,  ,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,0.0,   ,  , , ,   ,
43057,2012,07,24,24,1001.9,1003.1,29.0,27.0,26.2,085,34.0,29,010,  ,96,8,3,7,3,1,1,9,9,9,7,5, , ,  ,0.0,   ,  , , ,   ,
43057,2012,07,24,25,1004.0,1005.2,30.0,27.8,26.9,084,35.4,25,006,  ,95,3,2,7,4,0,0,9,9,0,6,4, , ,  ,0.0,   ,  , , ,   ,
43057,2012,07,24,26,1004.5,1005.7,27.4,26.6,26.3,094,34.2,29,006,  ,96,7,4,2,4,0,0,9,9,0,8,5, , ,  ,1.0,   ,  , , ,   ,
43057,2012,07,24,27,1003.1,1004.3,30.4,27.4,26.2,079,34.0,27,018,  ,95,3,2,7,4,0,0,9,9,0,6,4, , ,  ,0.0,   ,  , , ,   ,
43057,2012,07,24,28,1003.6,1004.8,27.4,26.0,25.4,089,32.4,27,008,  ,95,7,4,2,4,0,0,9,9,0,8,4, , ,  ,0.8,   ,  , , ,   ,
43057,2012,07,24,29,1004.6,1005.8,29.0,27.4,26.8,088,35.2,27,010,  ,96,8,3,7,2,1,2,9,9,9,7,5, , ,  ,0.0,   ,  , , ,   ,
43057,2012,07,24,30,1004.9,1006.1,30.0,27.6,26.7,082,35.0,29,010,  ,95,3,2,7,3,0,0,9,9,0,5,4, , ,  ,0.2,   ,  , , ,   ,
43057,2012,07,24,31,1004.7,1005.9,27.0,26.0,25.6,092,32.8,27,012,  ,96,7,4,2,4,0,0,9,9,0,8,5, , ,  ,6.2,   ,  , , ,   ,
43057,2012,07,48,01,997.6,998.8,29.4,27.0,26.0,082,33.6,25,004,05,97,4,3,3,1,1,3,9,9,9,7,5, , ,  ,0.0,010,  , , ,340,
43057,2012,07,48,03,996.6,997.8,26.6,25.8,25.5,093,32.6,00,000,05,95,7,3,7,4,0,0,9,9,0,7,4, , ,  ,5.8,   ,  , , ,310,
43057,2012,07,48,04,996.8,998.0,26.6,25.6,25.2,092,32.1,27,010,08,96,7,3,2,5,0,0,9,9,0,8,5, , ,  ,3.1,004,  , , ,284,
43057,2012,07,48,05,1000.6,1001.8,29.4,27.6,26.9,087,35.4,25,010,08,95,3,3,7,3,0,0,9,9,0,6,5, , ,  ,0.6,002,  , , ,328,
43057,2012,07,48,07,1000.3,1001.5,29.8,27.4,26.5,082,34.4,25,010,12,95,5,2,7,5,0,0,9,9,0,7,5, , ,  ,0.9,009,  , , ,334,
43057,2012,07,48,08,1000.0,1001.2,26.8,26.0,25.7,093,33.0,25,014,11,95,7,4,2,4,0,0,9,9,0,8,5, , ,  ,8.8,008,  , , ,310,
43057,2012,07,48,09,1000.1,1001.3,27.4,26.4,26.0,092,33.6,00,000,05,96,7,4,2,4,0,0,9,9,0,8,5, , ,  ,2.4,004,  , , ,314,
43057,2012,07,48,10,1000.3,1001.5,29.4,27.4,26.6,085,34.8,25,008,05,95,8,3,7,3,0,0,9,9,0,6,5, , ,  ,0.0,   ,  , , ,348,
43057,2012,07,48,11,1001.6,1002.8,27.4,26.6,26.3,094,34.2,99,005,05,95,7,3,2,5,0,0,9,9,0,8,4, , ,  ,3.2,014,  , , ,314,
43057,2012,07,48,12,1002.8,1004.0,27.4,26.8,26.6,095,34.8,25,006,04,95,7,3,2,5,0,0,9,0,8,4,4, , ,  ,26.6,016,  , , ,304,
43057,2012,07,48,14,1002.6,1003.8,30.0,26.8,25.5,077,32.6,25,010,07,95,8,2,3,2,0,0,9,9,0,4,5, , ,  ,0.8,020,  , , ,350,
43057,2012,07,48,15,1002.8,1004.0,28.6,27.4,26.9,091,35.4,00,000,09,95,8,3,7,4,0,0,9,9,0,7,5, , ,  ,1.5,001,  , , ,324,
43057,2012,07,48,16,1003.5,1004.7,29.8,27.6,26.7,084,35.0,29,008,06,96,8,2,7,3,1,2,9,9,9,7,5, , ,  ,0.2,002,  , , ,320,
43057,2012,07,48,17,1003.9,1005.1,25.8,25.2,24.9,095,31.5,00,000,06,95,7,3,2,5,0,0,9,9,0,8,4, , ,  ,7.7,008,  , , ,314,
43057,2012,07,48,18,1003.2,1004.4,27.2,25.6,24.9,087,31.5,25,010,08,96,7,4,2,4,0,0,9,9,0,8,5, , ,  ,5.2,005,  , , ,284,
43057,2012,07,48,19,1001.8,1003.0,28.4,26.4,25.6,085,32.8,25,010,10,95,3,2,7,3,1,1,9,9,9,6,4, , ,  ,20.4,004,  , , ,294,
43057,2012,07,48,20,1001.5,1002.7,28.8,27.2,26.6,088,34.8,25,008,10,95,7,4,2,4,0,0,9,9,0,8,4, , ,  ,1.7,003,  , , ,296,
43057,2012,07,48,21,1002.0,1003.3,30.0,27.6,26.7,083,35.0,29,010,10,96,8,3,7,3,1,1,9,9,9,7,5, , ,  ,0.2,008,  , , ,334,
43057,2012,07,48,22,1002.0,1003.2,29.0,26.4,25.3,081,32.2,25,006,08,96,6,4,7,4,0,0,9,9,0,8,5, , ,  ,0.0,008,  , , ,320,
43057,2012,07,48,23,1000.4,1001.6,29.4,27.4,26.6,085,34.8,25,008,11,96,6,3,7,3,1,1,9,9,9,7,5, , ,  ,0.0,010,  , , ,320,
43057,2012,07,48,24,1000.9,1002.1,29.2,27.2,26.4,085,34.4,25,012,16,95,8,3,7,4,0,0,9,9,0,7,5, , ,  ,0.0,004,  , , ,310,
43057,2012,07,48,25,1002.1,1003.3,28.8,28.0,27.7,094,37.1,29,010,08,96,7,3,2,3,2,1,9,9,9,7,5, , ,  ,0.4,010,  , , ,326,
43057,2012,07,48,26,1002.5,1003.7,28.0,27.0,26.6,092,34.8,27,010,06,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,1.8,008,  , , ,300,
43057,2012,07,48,28,1001.6,1002.8,28.0,26.0,25.2,085,32.1,25,010,09,96,8,3,7,3,1,1,9,9,9,7,5, , ,  ,0.1,006,  , , ,296,
43057,2012,07,48,29,1003.2,1004.4,29.4,27.4,26.6,085,34.8,29,008,08,96,8,3,7,2,1,2,9,9,9,7,5, , ,  ,0.1,008,  , , ,334,
43057,2012,07,48,30,1003.0,1004.2,29.4,28.0,27.5,089,36.7,27,014,10,96,7,3,2,3,1,1,9,9,9,7,5, , ,  ,2.4,012,  , , ,330,
43057,2012,07,48,31,1002.9,1004.1,27.4,26.2,25.7,090,33.0,25,012,12,95,7,4,2,4,0,0,6,9,0,8,4, , ,  ,9.6,008,  , , ,280,
43057,2012,08,12,01,1005.2,1006.4,27.6,26.2,25.6,089,32.8,25,008,10,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,7.8,000,  , , ,264,
43057,2012,08,12,02,1006.1,1007.3,28.0,26.6,26.0,089,33.6,27,012,08,96,6,2,7,3,1,1,9,9,9,6,5, , ,  ,1.7,013,  , , ,270,
43057,2012,08,12,03,1004.8,1006.0,28.4,27.0,26.4,089,34.4,27,010,10,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,0.2,008,  , , ,270,
43057,2012,08,12,05,1003.8,1005.0,28.4,27.6,27.3,095,36.3,25,006,08,96,6,3,7,3,1,1,9,9,9,7,5, , ,  ,0.3,007,  , , ,274,
43057,2012,08,12,06,1004.3,1005.5,26.0,25.8,25.7,098,33.0,25,012,08,95,7,4,2,4,0,0,9,9,0,8,4, , ,  ,12.5,015,  , , ,268,
43057,2012,08,12,07,1003.9,1005.1,27.4,26.4,26.0,092,33.6,27,012,08,96,6,4,7,4,0,0,9,9,0,8,5, , ,  ,2.2,002,  , , ,268,
43057,2012,08,12,08,1005.4,1006.6,27.6,26.6,26.2,092,33.9,27,014,08,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,3.9,003,  , , ,266,
43057,2012,08,12,09,1005.3,1006.5,25.8,25.0,24.6,093,30.9,29,010,08,95,7,4,2,4,0,0,6,6,0,8,4, , ,  ,11.9,005,  , , ,264,
43057,2012,08,12,10,1003.5,1004.7,27.0,26.4,26.1,095,33.8,25,010,09,95,3,2,7,4,0,0,9,9,0,6,4, , ,  ,51.8,018,  , , ,264,
43057,2012,08,12,11,1003.1,1004.3,27.0,25.4,24.7,087,31.0,27,010,06,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,3.7,017,  , , ,266,
43057,2012,08,12,12,1003.4,1004.6,27.4,26.4,26.0,092,33.6,27,008,06,96,6,2,7,3,1,2,9,9,9,5,5, , ,  ,12.4,004,  , , ,266,
43057,2012,08,12,13,1004.2,1005.4,27.4,26.2,25.7,090,32.9,27,010,07,95,7,3,7,4,0,0,9,9,6,7,4, , ,  ,0.0,004,  , , ,266,
43057,2012,08,12,14,1005.1,1006.3,27.8,26.6,26.1,090,33.8,25,008,07,96,6,3,7,3,1,1,9,9,9,7,5, , ,  ,3.6,006,  , , ,270,
43057,2012,08,12,15,1006.0,1007.2,27.4,26.4,26.0,092,33.6,27,010,04,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,0.3,000,  , , ,268,
43057,2012,08,12,16,1005.4,1006.6,27.8,27.0,26.7,094,35.0,25,004,05,96,7,3,2,3,1,1,9,9,9,7,5, , ,  ,0.6,008,  , , ,270,
43057,2012,08,12,17,1006.3,1008.0,28.4,26.8,26.2,088,34.0,27,006,03,95,3,2,7,3,0,0,9,9,0,5,4, , ,  ,0.8,008,  , , ,276,
43057,2012,08,12,18,1006.9,1007.8,28.0,26.6,26.0,089,33.6,29,008,10,95,4,3,3,3,0,0,9,9,0,6,5, , ,  ,0.0,012,  , , ,274,
43057,2012,08,12,19,1003.4,1004.6,25.6,24.8,24.4,093,30.5,29,010,08,95,7,4,2,4,0,0,9,9,0,8,4, , ,  ,26.9,009,  , , ,260,
43057,2012,08,12,20,1002.7,1003.9,28.0,26.6,26.0,089,33.6,25,010,08,96,8,3,7,3,1,1,9,9,9,7,5, , ,  ,0.8,008,  , , ,272,
43057,2012,08,12,21,1004.8,1006.0,27.0,26.0,25.6,092,32.8,25,004,05,96,6,3,7,3,1,1,9,9,9,7,5, , ,  ,0.4,010,  , , ,270,
43057,2012,08,12,22,1005.4,1006.8,27.8,26.8,26.4,092,34.4,00,000,06,95,4,3,3,4,0,0,6,9,0,7,5, , ,  ,0.6,014,  , , ,270,
43057,2012,08,12,23,1007.1,1008.3,26.8,26.2,26.0,095,33.6,14,006,03,96,6,3,7,3,1,1,9,9,9,7,5, , ,  ,19.1,021,  , , ,260,
43057,2012,08,12,24,1008.3,1009.5,28.4,27.2,27.0,090,35.7,25,004,05,95,8,3,3,1,0,0,9,9,0,4,5, , ,  ,0.0,008,  , , ,274,
43057,2012,08,12,25,1007.6,1008.8,27.6,26.6,26.2,092,34.0,25,004,  ,95,6,3,3,1,0,0,9,9,0,4,5, , ,  ,0.0,007,  , , ,274,
43057,2012,08,12,26,1006.8,1008.0,27.4,25.6,24.8,086,31.3,29,006,  ,96,6,3,7,3,1,1,9,9,9,7,5, , ,  ,0.0,010,  , , ,274,
43057,2012,08,12,27,1004.6,1005.8,25.0,24.4,24.1,095,30.0,29,008,07,95,7,4,2,4,0,0,9,9,0,8,4, , ,  ,27.5,005,  , , ,256,
43057,2012,08,12,28,1004.4,1005.6,25.0,24.2,23.8,093,29.5,00,000,05,96,7,3,2,5,0,0,9,9,0,8,5, , ,  ,24.8,005,  , , ,254,
43057,2012,08,12,29,1003.6,1004.8,26.4,25.6,25.3,093,32.2,11,004,03,95,7,4,7,4,0,0,9,9,0,8,5, , ,  ,8.0,006,  , , ,264,
43057,2012,08,12,30,1002.7,1003.9,26.4,25.8,25.5,095,32.6,14,008,01,96,6,3,7,3,1,1,9,9,9,7,5, , ,  ,36.8,004,  , , ,268,
43057,2012,08,12,31,1002.2,1003.4,26.6,26.0,25.7,095,33.0,00,000,01,95,8,3,7,4,0,0,9,9,0,7,5, , ,  ,108.8,006,  , , ,266,
43057,2012,08,24,01,1005.6,1006.8,30.0,27.2,25.8,078,33.2,27,018,  ,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,0.2,   ,  , , ,   ,
43057,2012,08,24,02,1006.9,1008.1,33.0,27.6,25.5,064,32.6,27,014,  ,96,6,3,7,2,1,2,9,9,9,7,5, , ,  ,0.0,   ,  , , ,   ,
43057,2012,08,24,03,1005.1,1006.3,29.4,27.4,26.6,085,34.8,27,010,  ,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,0.0,   ,  , , ,   ,
43057,2012,08,24,04,1003.7,1004.9,28.4,27.0,26.4,089,34.4,27,012,  ,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,0.0,   ,  , , ,   ,
43057,2012,08,24,05,1004.1,1005.3,30.0,28.4,27.8,088,37.4,25,010,  ,95,8,3,7,3,1,1,9,9,9,7,5, , ,  ,0.0,   ,  , , ,   ,
43057,2012,08,24,06,1004.6,1005.8,27.4,26.2,25.7,090,32.9,25,012,  ,95,7,4,2,4,0,0,9,9,0,8,4, , ,  ,2.2,   ,  , , ,   ,
43057,2012,08,24,07,1004.2,1005.4,28.4,26.8,26.2,088,34.0,27,010,  ,96,6,3,7,2,1,2,9,9,9,7,5, , ,  ,0.1,   ,  , , ,   ,
43057,2012,08,24,08,1006.1,1007.3,29.6,27.4,26.5,084,34.6,27,010,  ,95,3,2,7,4,0,0,9,9,0,6,4, , ,  ,0.2,   ,  , , ,   ,
43057,2012,08,24,09,1005.7,1006.9,28.4,27.0,26.2,088,34.0,25,016,  ,95,7,3,7,4,0,0,6,6,0,7,5, , ,  ,0.2,   ,  , , ,   ,
43057,2012,08,24,10,1003.2,1004.4,28.4,27.0,26.4,089,34.4,25,010,  ,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,0.4,   ,  , , ,   ,
43057,2012,08,24,11,1003.8,1005.0,28.0,26.6,26.0,089,33.6,27,010,  ,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,0.4,   ,  , , ,   ,
43057,2012,08,24,12,1004.1,1005.3,26.6,25.8,25.5,093,32.6,27,008,  ,96,7,4,2,4,0,0,9,9,0,8,5, , ,  ,0.6,   ,  , , ,   ,
43057,2012,08,24,14,1005.6,1006.8,26.4,25.8,25.5,095,32.6,25,006,  ,96,7,3,2,4,0,0,9,9,0,7,5, , ,  ,10.6,   ,  , , ,   ,
43057,2012,08,24,15,1006.7,1007.9,28.4,26.2,25.3,083,32.2,27,010,  ,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,0.4,   ,  , , ,   ,
43057,2012,08,24,16,1006.7,1007.9,29.4,27.4,26.6,085,34.8,25,006,  ,96,6,2,7,3,1,2,9,9,9,7,5, , ,  ,2.2,   ,  , , ,   ,
43057,2012,08,24,17,1007.0,1008.2,29.4,26.6,25.4,078,32.4,27,006,  ,95,3,2,7,4,0,0,9,9,0,6,4, , ,  ,0.0,   ,  , , ,   ,
43057,2012,08,24,18,1006.4,1007.4,30.4,27.6,26.5,079,34.6,29,010,  ,95,4,3,3,1,0,0,6,9,0,4,5, , ,  ,0.5,   ,  , , ,   ,
43057,2012,08,24,19,1003.8,1005.0,27.0,25.8,25.3,090,32.2,25,008,  ,96,7,3,2,5,0,0,9,9,0,8,5, , ,  ,1.2,   ,  , , ,   ,
43057,2012,08,24,20,1003.5,1004.7,30.4,26.8,25.3,074,32.2,25,012,  ,96,4,3,3,2,1,1,9,9,9,6,5, , ,  ,0.2,   ,  , , ,   ,
43057,2012,08,24,21,1005.5,1006.7,30.0,27.0,25.8,078,33.2,25,008,  ,96,8,3,3,2,1,2,9,9,9,7,4, , ,  ,0.0,   ,  , , ,   ,
43057,2012,08,24,22,1005.9,1007.1,30.0,27.0,25.8,078,33.2,99,004,  ,95,8,3,3,1,1,3,9,9,0,7,5, , ,  ,0.0,   ,  , , ,   ,
43057,2012,08,24,23,1007.0,1008.2,29.8,27.0,25.9,079,33.4,16,006,  ,97,4,3,3,1,1,1,9,9,9,5,5, , ,  ,0.0,   ,  , , ,   ,
43057,2012,08,24,25,1007.9,1009.1,30.0,26.6,25.2,075,32.1,29,004,  ,96,8,3,3,1,0,0,9,9,0,4,5, , ,  ,1.3,   ,  , , ,   ,
43057,2012,08,24,26,1006.9,1008.1,30.4,26.6,25.0,073,31.7,29,006,  ,96,8,3,3,2,1,1,9,9,9,6,5, , ,  ,0.0,   ,  , , ,   ,
43057,2012,08,24,28,1004.3,1005.5,27.0,26.2,25.9,093,33.4,25,008,  ,96,8,3,7,3,1,1,9,9,9,7,5, , ,  ,0.5,   ,  , , ,   ,
43057,2012,08,24,29,1003.6,1004.8,27.0,26.4,26.2,095,34.0,00,000,  ,96,7,4,2,4,0,0,9,9,0,8,4, , ,  ,5.8,   ,  , , ,   ,
43057,2012,08,24,30,1003.0,1004.2,27.0,26.2,25.9,093,33.4,00,000,  ,96,7,4,2,4,0,0,9,9,0,8,5, , ,  ,1.5,   ,  , , ,   ,
43057,2012,08,24,31,1002.5,1003.7,27.6,26.6,26.2,092,34.0,00,000,  ,95,3,3,7,4,0,0,9,9,0,7,5, , ,  ,0.8,   ,  , , ,   ,
43057,2012,08,48,01,1004.4,1005.6,29.4,27.2,26.3,083,34.2,27,010,09,96,6,2,7,3,1,2,9,9,9,7,5, , ,  ,0.2,012,  , , ,330,
43057,2012,08,48,02,1004.5,1005.7,28.4,26.8,26.2,088,34.0,27,012,10,95,5,3,7,4,0,0,9,9,0,7,4, , ,  ,0.0,008,  , , ,308,
43057,2012,08,48,03,1002.5,1003.7,28.0,27.0,26.6,092,34.8,27,010,11,95,3,2,7,5,0,0,9,9,0,7,4, , ,  ,5.6,016,  , , ,298,
43057,2012,08,48,04,1002.1,1003.3,29.0,27.2,26.5,086,34.6,27,012,15,96,6,3,7,3,1,1,9,9,9,7,5, , ,  ,0.0,006,  , , ,302,
43057,2012,08,48,05,1002.9,1004.1,28.4,27.2,26.7,091,35.0,25,010,09,96,3,2,7,5,0,0,9,9,0,7,4, , ,  ,0.8,010,  , , ,308,
43057,2012,08,48,06,1002.0,1003.2,27.0,26.2,25.9,093,33.4,27,010,08,96,7,3,2,5,0,0,9,9,0,8,5, , ,  ,20.2,012,  , , ,284,
43057,2012,08,48,07,1002.7,1003.9,27.0,26.4,26.2,095,34.0,29,008,09,95,8,3,3,3,0,0,6,9,0,6,5, , ,  ,7.2,012,  , , ,295,
43057,2012,08,48,08,1004.1,1005.3,29.2,27.4,26.7,086,35.0,27,010,08,95,3,2,7,4,0,0,9,9,0,6,4, , ,  ,0.6,010,  , , ,330,
43057,2012,08,48,09,1002.9,1004.1,28.0,26.6,26.0,089,33.6,27,012,09,95,7,4,2,4,0,0,9,9,0,8,4, , ,  ,0.2,008,  , , ,308,
43057,2012,08,48,10,1001.2,1002.4,26.0,25.2,24.9,093,31.5,29,010,05,95,8,3,7,4,0,0,6,6,0,7,5, , ,  ,2.3,019,  , , ,308,
43057,2012,08,48,11,1001.8,1003.0,26.0,25.4,25.1,095,31.9,25,006,09,96,6,4,7,4,0,0,9,9,0,8,5, , ,  ,10.4,004,  , , ,288,
43057,2012,08,48,12,1002.5,1003.7,28.0,26.2,25.4,086,32.4,27,006,07,95,3,2,7,5,0,0,9,9,0,7,5, , ,  ,4.8,000,  , , ,292,
43057,2012,08,48,13,1002.7,1003.9,29.0,26.6,25.6,082,32.8,27,006,08,96,6,4,7,3,0,0,9,9,0,7,5, , ,  ,0.0,014,  , , ,324,
43057,2012,08,48,14,1003.9,1005.1,28.0,26.4,25.7,087,33.0,25,007,07,95,8,3,7,4,0,0,9,9,0,7,5, , ,  ,12.5,025,  , , ,300,
43057,2012,08,48,15,1005.0,1006.2,28.8,26.4,25.4,082,32.4,29,004,11,96,8,3,7,2,1,2,9,9,9,7,5, , ,  ,0.4,010,  , , ,324,
43057,2012,08,48,16,1004.9,1006.1,30.0,27.0,25.8,078,33.2,27,010,06,95,3,2,6,4,0,0,9,9,0,6,4, , ,  ,2.2,002,  , , ,342,
43057,2012,08,48,17,1004.9,1006.1,29.4,26.6,25.4,079,32.4,29,010,09,95,8,3,3,1,0,0,9,9,0,4,5, , ,  ,0.0,020,  , , ,   ,
43057,2012,08,48,18,1003.5,1004.7,29.0,26.2,25.0,079,31.7,29,012,03,96,6,3,7,3,1,1,9,9,9,7,5, , ,  ,0.5,013,  , , ,330,
43057,2012,08,48,19,1001.8,1003.0,28.2,26.2,25.4,085,32.4,29,006,09,96,6,3,7,3,1,1,9,9,9,7,5, , ,  ,1.4,007,  , , ,298,
43057,2012,08,48,20,1002.2,1003.4,29.0,26.8,25.9,083,33.4,25,008,09,96,8,3,7,3,1,1,9,9,9,7,5, , ,  ,0.2,326,  , , ,326,
43057,2012,08,48,21,1003.9,1005.1,29.6,27.0,26.0,081,33.6,25,008,07,95,4,3,7,4,0,0,6,9,0,7,5, , ,  ,0.0,008,  , , ,333,
43057,2012,08,48,22,1003.8,1005.0,29.4,27.2,26.3,083,34.2,29,002,04,96,4,3,3,2,1,2,9,9,9,7,5, , ,  ,0.0,012,  , , ,332,
43057,2012,08,48,23,1005.4,1006.6,30.0,27.0,25.8,078,33.2,25,008,04,96,8,3,0,0,1,1,9,0,9,4,5, , ,  ,0.0,040,  , , ,345,
43057,2012,08,48,24,1005.6,1006.8,30.2,26.4,24.8,073,31.3,29,006,05,95,8,3,7,4,0,0,9,9,0,7,5, , ,  ,0.0,018,  , , ,358,
43057,2012,08,48,25,1004.8,1006.0,29.4,26.2,24.8,077,31.3,29,006,06,96,4,3,3,1,0,0,9,9,0,4,5, , ,  ,1.3,015,  , , ,350,
43057,2012,08,48,26,1003.2,1004.4,27.4,26.4,26.0,092,33.6,29,008,06,96,6,3,7,3,1,1,9,9,9,7,5, , ,  ,1.1,011,  , , ,338,
43057,2012,08,48,27,1002.1,1003.3,25.4,24.6,24.2,093,30.2,25,006,07,95,7,3,2,5,0,0,9,9,0,8,4, , ,  ,65.6,006,  , , ,260,
43057,2012,08,48,28,1001.6,1002.8,27.4,26.2,25.7,090,33.0,29,002,06,96,7,4,2,4,0,0,9,9,0,8,5, , ,  ,0.9,009,  , , ,300,
43057,2012,08,48,29,1001.2,1002.4,27.0,26.2,25.9,093,33.4,00,000,03,97,6,3,7,3,1,1,9,9,9,7,5, , ,  ,9.4,014,  , , ,292,
43057,2012,08,48,30,1000.0,1001.2,26.8,26.0,25.7,093,33.0,29,008,03,95,7,3,7,4,0,0,6,9,9,7,4, , ,  ,3.8,012,  , , ,295,
43057,2012,08,48,31,999.4,1000.6,27.6,26.6,26.2,092,34.0,00,000,03,95,3,3,7,4,0,0,9,9,0,7,5, , ,  ,1.6,001,  , , ,310,
43057,2012,09,12,01,1001.6,1002.8,26.6,25.8,25.5,093,32.6,16,008,01,95,3,3,7,3,0,0,6,9,0,6,4, , ,  ,12.4,010,  , , ,270,
43057,2012,09,12,02,1002.2,1003.4,27.0,26.4,26.2,095,34.0,00,000,02,96,7,2,2,4,1,1,9,9,9,7,5, , ,  ,7.9,009,  , , ,270,
43057,2012,09,12,03,1002.5,1003.7,27.4,26.4,26.0,092,33.6,29,010,06,95,7,3,7,4,0,0,6,9,0,7,5, , ,  ,12.4,015,  , , ,270,
43057,2012,09,12,04,1001.7,1002.9,26.4,25.2,24.7,090,31.1,25,008,07,96,6,4,7,4,0,0,9,9,0,8,5, , ,  ,47.1,005,  , , ,256,
43057,2012,09,12,05,1002.9,1004.1,26.6,26.0,25.7,095,33.0,00,000,05,95,7,3,7,4,0,0,6,9,0,7,5, , ,  ,18.2,029,  , , ,258,
43057,2012,09,12,06,1003.5,1004.7,27.4,26.6,26.2,093,34.0,25,008,08,95,8,3,3,1,2,3,9,9,9,7,5, , ,  ,1.3,003,  , , ,266,
43057,2012,09,12,07,1004.0,1005.2,27.8,26.6,26.1,090,33.7,02,010,07,95,7,3,3,2,1,2,6,9,9,7,5, , ,  ,0.5,034,  , , ,268,
43057,2012,09,12,09,1004.9,1006.1,27.4,26.4,26.0,092,33.6,25,008,06,96,8,3,7,3,1,1,9,9,9,7,5, , ,  ,18.9,007,  , , ,278,
43057,2012,09,12,10,1005.0,1006.2,26.4,25.6,25.3,093,32.2,25,010,05,96,6,3,7,3,1,1,9,9,9,7,5, , ,  ,5.3,003,  , , ,268,
43057,2012,09,12,11,1005.5,1006.7,25.6,25.2,25.0,097,31.7,27,008,08,95,7,4,7,4,0,0,9,9,0,8,5, , ,  ,52.0,006,  , , ,260,
43057,2012,09,12,12,1005.3,1007.0,27.4,26.2,25.7,090,33.1,27,008,04,96,2,2,3,1,1,1,9,9,9,4,7, , ,  ,1.7,010,  , , ,266,
43057,2012,09,12,13,1005.5,1006.7,27.0,25.8,25.3,090,32.2,25,002,05,96,6,2,7,3,1,2,9,9,9,7,5, , ,  ,6.8,008,  , , ,266,
43057,2012,09,12,14,1006.5,1007.7,27.6,26.2,25.6,089,32.8,27,006,06,96,6,4,7,4,0,0,9,9,0,8,5, , ,  ,6.8,009,  , , ,266,
43057,2012,09,12,15,1004.4,1005.6,27.2,25.8,25.2,089,32.1,25,008,06,96,6,4,7,3,0,0,9,9,9,7,5, , ,  ,23.4,010,  , , ,264,
43057,2012,09,12,16,1004.9,1006.1,27.2,26.0,25.5,090,32.6,25,006,06,96,8,3,7,3,1,1,9,9,9,7,5, , ,  ,4.3,009,  , , ,264,
43057,2012,09,12,17,1005.6,1006.8,27.4,26.4,26.0,092,33.6,27,006,05,96,6,2,7,1,1,1,9,9,9,4,5, , ,  ,3.6,020,  , , ,268,
43057,2012,09,12,18,1007.3,1008.5,27.0,26.4,26.2,095,34.0,00,000,03,95,2,3,2,3,0,0,9,9,9,6,5, , ,  ,5.2,014,  , , ,266,
